"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PPCS",-0.741839762824009,9.57928587805794,-2.30705627667037,0.0412305150334228,0.352578175345484,-3.87165992651035
"AK8",-1.14673033172499,4.62224676004115,-2.30704689800875,0.0412311986135061,0.352578175345484,-3.87167475081242
"DNAJC1",-0.609715392996222,9.75077200902244,-2.30663530980218,0.0412612086822972,0.352631246016386,-3.8723253059628
"HOXB-AS1",1.45056687128116,3.50211753946227,2.30653715071978,0.0412683688446788,0.352631246016386,-3.87248045065418
"MYL4",-1.48054294514836,4.44070108798569,-2.30641225192286,0.0412774812502507,0.352631246016386,-3.87267785568689
"RAB1B",-0.475622962984307,10.6850847537311,-2.30634853274778,0.0412821308397279,0.352631246016386,-3.87277856384263
"LINC00426",1.28931507197121,4.55509528789703,2.30525324077688,0.0413621331574576,0.35317908189148,-3.87450953878837
"C18orf32",-0.800793372045893,6.94771767088481,-2.30516393082102,0.0413686631102238,0.35317908189148,-3.87465067107029
"GNA15-DT",1.29106544406091,1.90991834100793,2.30455437126166,0.0414132579339825,0.353350037138572,-3.87561388404856
"TNRC6A",0.844713591355358,9.75562728540626,2.30454692035497,0.0414138033216207,0.353350037138572,-3.87562565732565
"SECTM1",-1.20131946005348,9.65963965465789,-2.30424735717577,0.0414357363188831,0.353350037138572,-3.87609899136885
"FAT4",0.881218790137181,9.47409577281305,2.30414916490411,0.0414429280550868,0.353350037138572,-3.87625413896259
"TMEM225B",-1.17690455651601,2.50991834100793,-2.3040696206952,0.0414487548622477,0.353350037138572,-3.87637982039767
"PEBP4",-2.0468124090163,9.87705422437927,-2.30395820199147,0.0414569178792371,0.353350037138572,-3.8765558619164
"LINC02073",1.46520884067192,2.27545352386918,2.30381901369118,0.0414671175904447,0.353350037138572,-3.87677577569471
"ADAMTS8",-1.76340747257572,9.35559669498064,-2.30354326557581,0.0414873315282099,0.353391687384196,-3.87721143819237
"OAF",1.54416052222646,9.65295716390893,2.30344664438012,0.0414944166656206,0.353391687384196,-3.87736408902708
"C8B",-3.23761566270758,4.65323081786041,-2.30277346720181,0.0415438124083213,0.353532420968395,-3.87842757978415
"GXYLT2",0.998545341490711,8.01161904614304,2.30268316641318,0.0415504427140028,0.353532420968395,-3.87857023038681
"MFSD6",-0.991370714904273,9.8480178061263,-2.30263555673603,0.0415539388487471,0.353532420968395,-3.87864543998696
"ALDH1B1",0.720178925028343,8.39238123287207,2.30261046397093,0.0415557816066792,0.353532420968395,-3.87868507914696
"RNF157",1.47806027970233,6.53536986132907,2.30194795242375,0.0416044634598933,0.353805888923347,-3.87973160340306
"PYCARD",-1.20208297346968,8.75397780407331,-2.30186770584281,0.0416103637637282,0.353805888923347,-3.87985835711566
"KRT8",-3.22484557264248,11.1065015411073,-2.30170705585308,0.0416221783215358,0.353810953565033,-3.88011210814525
"PAX8",-1.34647310020194,6.08287686220214,-2.30143276013746,0.0416423580982923,0.353887105186161,-3.88054535300629
"STX12",-0.777670858374623,10.7372834389548,-2.30126931415858,0.0416543871989659,0.353893967967076,-3.88080350520889
"IQCH",-1.17948605327189,3.98130853880269,-2.30093573658928,0.0416789478134182,0.354007265605109,-3.88133035145801
"C19orf25",-0.632546224362729,8.73456099622103,-2.30036359999854,0.0417211054666677,0.354260521648249,-3.88223391824855
"DYNC1I2P1",0.832699746456576,2.5791061114717,2.30022626306219,0.0417312311863286,0.354260521648249,-3.88245080204574
"SLC25A48",1.45147756853853,1.32573878426927,2.29998704697926,0.041748874001916,0.354262887074535,-3.88282856476045
"TBC1D2",-1.80336935309412,9.88841809577934,-2.29991788357794,0.0417539763216554,0.354262887074535,-3.88293778321264
"TUBB6",-0.758851062153221,11.3154546781619,-2.29931380319734,0.0417985660198236,0.354535853843326,-3.88389166521875
"MIR4767",-0.797989267067215,3.21435775294377,-2.29917751415596,0.0418086324140955,0.354535853843326,-3.88410686366598
"GPANK1",-0.603958250457737,8.19864820274422,-2.29838563888084,0.0418671669669057,0.354861200034374,-3.88535714490553
"LMNTD1",-1.45708044377245,1.04553272203046,-2.29835405438179,0.0418695032922569,0.354861200034374,-3.88540701046789
"PSG8-AS1",1.26438561897747,0.632192809488736,2.29791832290257,0.0419017474244793,0.354993040060275,-3.88609492093707
"TRBJ1-2",1.22585660338899,0.929920801838728,2.29782292785935,0.0419088098440126,0.354993040060275,-3.88624552031005
"SFTA3",-4.03665835972182,8.23429439873319,-2.29768763387706,0.0419188280808087,0.354993040060275,-3.88645910447164
"STARD7",-0.617410480101114,11.1698481120398,-2.2973637551194,0.04194281998289,0.355100862765208,-3.88697038530035
"FAM3D",-2.15638693055493,3.46552105307798,-2.29637763486349,0.0420159499520904,0.355550605820519,-3.88852695408722
"ABCD2",1.46138905000257,5.70418805686215,2.29634341808225,0.0420184896436907,0.355550605820519,-3.88858096076928
"LY9",1.30395594310134,6.65850929172181,2.29540400614717,0.0420882738353971,0.356018744156096,-3.89006360061666
"PDXDC2P-NPIPB14P",1.2308205543808,5.11194351228706,2.29529482681726,0.0420963914436402,0.356018744156096,-3.89023590210777
"LINC01841",-1.34008794362822,1.78703647195834,-2.29493753522021,0.0421229670081591,0.356147992100888,-3.89079974436299
"C11orf87",-2.0820478661552,3.4482586555883,-2.29454734229203,0.0421520082202419,0.35629801212591,-3.89141547688866
"CCL3",1.17652732892213,7.2088430333621,2.29409767363558,0.0421854999560571,0.356371157929531,-3.89212502271843
"CLDN4",-3.54113224860313,9.79751830987087,-2.29399335500809,0.0421932733586979,0.356371157929531,-3.89228962402879
"LINC02635",-1.92345675755581,2.94310649789961,-2.29397606248472,0.0421945620607181,0.356371157929531,-3.89231690916907
"PDZK1",1.17700229910956,2.51144311837782,2.2937481712273,0.0422115488854822,0.356419174618863,-3.89267648311603
"UBASH3B",-1.41821981978648,9.01774925742441,-2.29292607068685,0.0422728822270026,0.356841511454224,-3.89397352602825
"IGLV3-21",2.57085406514138,7.50959468646175,2.29257942385431,0.0422987697066262,0.35696449029646,-3.89452039332724
"TMX4-AS1",1.09837061926594,1.14918530963297,2.29169845379233,0.0423646288750522,0.357244129562349,-3.89591008797422
"CCDC60",-1.74977548048187,3.09620032832991,-2.29168080655184,0.0423659491460511,0.357244129562349,-3.89593792406938
"TRBJ2-6",1.21335238647738,2.07106181221616,2.29163491260657,0.0423693828677493,0.357244129562349,-3.89601031514188
"MRTO4",-0.756613349994121,8.92485099643609,-2.2913884490294,0.0423878275086759,0.357244129562349,-3.89639906806138
"IGKV1D-43",1.1813781191217,0.907681559705083,2.29128965242493,0.0423952233353413,0.357244129562349,-3.89655489863028
"ST3GAL6-AS1",-1.16601499971154,2.97974873838764,-2.29122755626249,0.0423998724340258,0.357244129562349,-3.89665284100012
"NUDT7",-0.730230966236119,4.53263367880194,-2.29082723161781,0.0424298562401967,0.357342058472476,-3.89728424074098
"OTULIN-DT",1.06438561897747,1.24918530963297,2.29068140115312,0.0424407838194332,0.357342058472476,-3.8975142387401
"SCAND2P",0.68748106246146,3.98496025402989,2.29061863584793,0.0424454878725907,0.357342058472476,-3.89761322826164
"CCDC187",-3.1120642701334,3.01311257883915,-2.29029220019919,0.0424699612319273,0.357452673437762,-3.89812804843366
"ERI3",-0.544137454470368,9.40157630556919,-2.289187591302,0.0425528760052781,0.357640273615813,-3.89986995077997
"CNEP1R1P1",-1.16147098441152,0.58073549220576,-2.2890443221595,0.0425636415439284,0.357640273615813,-3.90009585828121
"GUCD1",-0.575111258874045,10.8308273661245,-2.28873477635432,0.0425869103905716,0.357640273615813,-3.900583936441
"SMG6-AS1",1.31244848484421,1.05622424242211,2.2886574737037,0.0425927232100413,0.357640273615813,-3.90070582060057
"MIR6772",1.27616435678819,1.27206717868256,2.28843116036216,0.0426097453619285,0.357640273615813,-3.90106264451608
"PTMS",-0.649198366433421,12.5507530897096,-2.28827626461182,0.0426213996095116,0.357640273615813,-3.90130685926655
"OR52B5P",0.981378119121703,0.490689059560852,2.28825052157096,0.0426233367946407,0.357640273615813,-3.90134744625495
"RNF32-AS1",0.981378119121703,0.490689059560852,2.28825052157096,0.0426233367946407,0.357640273615813,-3.90134744625495
"TUBB4BP2",0.981378119121703,0.490689059560852,2.28825052157096,0.0426233367946407,0.357640273615813,-3.90134744625495
