"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CHST9",-1.96847713647314,4.81367955322501,-1.24315268782978,0.237963708918476,0.690361095788566,-5.27166417118828
"TSC22D3",0.591951596953828,12.6529450871554,1.24293280921929,0.238041852682937,0.690529689447288,-5.27190895220744
"F12",1.00458451781113,4.90222180621124,1.24257511129003,0.238169020520725,0.690840455484348,-5.27230709164495
"GIMAP3P",0.727485984123058,1.39772799234999,1.24239532193349,0.238232959242718,0.690967780324201,-5.27250717548705
"CCDC126",-0.585147418657172,7.21654711157002,-1.24233112738717,0.238255792151806,0.690975871005415,-5.27257861098201
"GPM6B",-0.758618122726325,8.58384425596815,-1.24215362774917,0.23831893484897,0.691100854641939,-5.2727761175653
"MBP",-0.454201165716235,10.4579877638373,-1.24205842337765,0.238352807805887,0.691140945100524,-5.27288204417854
"SRSF8",-0.554528407499253,9.63208133951276,-1.2416531513326,0.238497043368211,0.691501015397451,-5.27333289091181
"ZSCAN18",-0.591936865046343,8.16618011896963,-1.24159495400886,0.238517761405309,0.691502927145455,-5.27339762368806
"UBE2F",-0.396545465528216,7.58259470172513,-1.24146367758289,0.238564500612953,0.69158027195854,-5.27354363382097
"MTMR10",-0.470526038619944,9.30152120719261,-1.2413394534092,0.238608735691178,0.691644826368113,-5.27368178948519
"SUMO2P1",1.08792462751142,2.58972605185489,1.24122888360539,0.238648114080079,0.691644826368113,-5.27380475070661
"LAMTOR5",-0.524380428631792,9.60362109547292,-1.2411897829894,0.238662040635409,0.691644826368113,-5.27384823130356
"MKKS",-0.603340191285701,8.96371088685913,-1.24113981717789,0.23867983801596,0.691644826368113,-5.27390379269345
"ZNF324",-0.440341991898097,7.16901787060483,-1.24111947787607,0.238687082998823,0.691644826368113,-5.27392640927317
"CIB3",1.31699250014423,1.05849625007212,1.24091065854438,0.238761475862691,0.691802245662331,-5.27415859278249
"GNB5",0.507388718901153,8.03730287236296,1.24075382539458,0.238817360569964,0.691906016328173,-5.27433295416772
"FGF14",-1.26445905592434,5.58524270919897,-1.24067985537571,0.238843722093941,0.691924241635842,-5.27441518557646
"MSANTD2-AS1",-0.514510334950798,4.45357865726168,-1.24015429182145,0.239031089913778,0.69240885586821,-5.27499934062556
"BOLA2P2",0.928771237954945,1.1813781191217,1.23998887003867,0.239090088422653,0.692430744152981,-5.27518316554466
"GUCA1B",0.884955540795911,3.24493283936918,1.23996213490314,0.239099624733142,0.692430744152981,-5.27521287322247
"ZCCHC3",-0.409060696150947,8.94418807219975,-1.23989634140532,0.239123094289335,0.692430744152981,-5.27528597990431
"PTPRB-AS1",0.912258718965505,4.40956968958835,1.23986046747173,0.23913589184923,0.692430744152981,-5.27532584012244
"RPS27L",-0.57294356958444,9.65894071556547,-1.2398515473223,0.239139074081493,0.692430744152981,-5.27533575133716
"CMC2",-0.486457910520636,7.76708214161358,-1.23960980432813,0.239225327914969,0.692622319185407,-5.2756043324975
"CYP3A5",-0.898514318432476,6.32795719490795,-1.2394972724742,0.239265487711834,0.692680418489903,-5.27572934410029
"NPM1P27",1.13833963102576,5.62258875565116,1.23937694153963,0.239308436753395,0.69270237692703,-5.27586301022968
"MB",-1.24010266425515,3.57467917347151,-1.23936343056078,0.239313259534749,0.69270237692703,-5.27587801789759
"PAPPA2",1.91728526742123,4.87067336980924,1.23905410185283,0.239423696476967,0.692963857975564,-5.27622157897598
"CD22",0.857013153439059,7.46965187391232,1.23877470962122,0.239523480385269,0.693194464640847,-5.27653183500435
"HNRNPA1P5",0.864385618977473,0.749185309632967,1.23860297738729,0.239584830373985,0.69331381199637,-5.27672251189635
"VAX2",0.983400382315161,4.02278397449074,1.23808140222192,0.239771235805244,0.693794996067649,-5.27730150238575
"ZNF320",-0.810663903342252,7.01342621279867,-1.23794994397901,0.239818235824096,0.693872753822903,-5.27744740259799
"PC",1.02858830244259,8.06887754572942,1.23783771687337,0.239858365981232,0.693930623433787,-5.27757194969315
"ZNF622",-0.446409985114521,9.10469252757117,-1.23768230809955,0.239913945872923,0.693967702661529,-5.27774440475152
"ZFP1",-0.57334336680258,7.28376226947392,-1.23749144542863,0.239982219426398,0.693967702661529,-5.27795618016727
"GPR89A",0.500189672500705,6.03166954481449,1.23741172837205,0.240010739626967,0.693967702661529,-5.27804462448993
"SPMAP2L",1.04576373809918,0.922881869049588,1.2373050258714,0.24004891857975,0.693967702661529,-5.27816300183807
"SHQ1",-0.451226798730231,7.75224281914252,-1.23729811707211,0.24005139076664,0.693967702661529,-5.27817066629755
"RPL26P36",0.761470984411521,1.18073549220576,1.23722689963454,0.24007687580082,0.693967702661529,-5.27824967136511
"FZD3",0.691977835475774,6.91540600283531,1.2370764596426,0.240130717574223,0.693967702661529,-5.27841655069014
"JRK",0.73512086317775,7.92443791991568,1.23683585085175,0.24021685034308,0.693967702661529,-5.27868342016127
"PRND",1.15714697599077,4.42146008106525,1.23671695014185,0.240259423326152,0.693967702661529,-5.27881528353791
"GUSBP16",0.900500068105836,1.16724253419715,1.23670842524961,0.240262475936645,0.693967702661529,-5.27882473745409
"SULT1E1",-0.976904556516012,2.10700370644198,-1.23658069682616,0.240308216886845,0.693967702661529,-5.27896637954662
"NBPF11",0.735521821168903,7.59718548814351,1.23625038938809,0.240426535777042,0.693967702661529,-5.27933261669006
"CD200",-0.951460444664717,7.91455934177604,-1.23608565967856,0.240485560681058,0.693967702661529,-5.27951523751198
"FGF14-AS1",0.664385618977473,0.532192809488736,1.23604328007985,0.240500747736732,0.693967702661529,-5.27956221693928
"ARL14EPP1",0.664385618977472,0.532192809488736,1.23604328007985,0.240500747736732,0.693967702661529,-5.27956221693928
"CCNJP2",0.664385618977472,0.532192809488736,1.23604328007985,0.240500747736732,0.693967702661529,-5.27956221693928
"CDX2",0.664385618977472,0.532192809488736,1.23604328007985,0.240500747736732,0.693967702661529,-5.27956221693928
"FKBP1AP1",0.664385618977472,0.532192809488736,1.23604328007985,0.240500747736732,0.693967702661529,-5.27956221693928
"FUNDC2P4",0.664385618977472,0.532192809488736,1.23604328007985,0.240500747736732,0.693967702661529,-5.27956221693928
