"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"hsa-mir-619",-0.53342410498718,8.09136385358907,-1.03361779855883,0.322960440316773,0.965484393342877,-4.62679340375357
"hsa-mir-6861",-0.507597893211576,2.89934492627331,-1.03201232050984,0.323679874945711,0.965484393342877,-4.62737207906126
"hsa-mir-4459",-0.524060598701348,8.37682368849365,-1.02823792811411,0.325375902139114,0.965484393342877,-4.6287299758622
"hsa-mir-6791",0.686297896351189,1.73312394865637,1.02709383571517,0.325891297478106,0.965484393342877,-4.62914087626925
"hsa-mir-3128",-0.528320833573719,3.23312394865637,-1.02546749529402,0.326624976208184,0.965484393342877,-4.62972441038514
"hsa-mir-939",-0.582820411001345,3.42432476948007,-1.01619082316398,0.33083322056921,0.965484393342877,-4.63304015378216
"hsa-mir-1302-1",0.528320833573719,1.59749375012019,1.01581938555432,0.331002545732794,0.965484393342877,-4.63317246280461
"hsa-mir-3934",0.517105639468281,6.44018751234033,1.01487221171586,0.331434617013147,0.965484393342877,-4.63350969514206
"hsa-mir-6824",-0.602451640685868,1.30122582034293,-1.01401011618831,0.331828238551835,0.965484393342877,-4.63381643806925
"hsa-mir-548av",-0.491310396110804,1.96896353186951,-1.01308555462925,0.332250762950265,0.965484393342877,-4.63414519712683
"hsa-mir-5587",-0.635630198536173,1.65114843260142,-1.00753121681375,0.334797412764202,0.965484393342877,-4.63611564455293
"hsa-mir-548am",-0.52832083357372,3.75063762299929,-1.00466021872585,0.336119353056527,0.965484393342877,-4.63713106387936
"hsa-mir-4526",0.528320833573719,0.930827083453526,1.00348027760756,0.336663758725441,0.965484393342877,-4.63754777471025
"hsa-mir-5583-1",0.528320833573719,0.930827083453526,1.00348027760756,0.336663758725441,0.965484393342877,-4.63754777471025
"hsa-mir-875",-0.528320833573719,0.930827083453526,-1.00348027760757,0.336663758725441,0.965484393342877,-4.63754777471025
"hsa-mir-4438",-0.528320833573719,0.930827083453526,-1.00348027760756,0.336663758725441,0.965484393342877,-4.63754777471025
"hsa-mir-374c",-0.513019582553353,10.6092044443771,-1.00157253206817,0.337545325247482,0.965484393342877,-4.63822076221104
"hsa-mir-6857",-0.587812601842466,2.74052296854944,-0.99962832864252,0.338445473164847,0.965484393342877,-4.63890564750945
"hsa-mir-142",-0.607100897921097,16.1944909151201,-0.997302170577128,0.339524763624354,0.965484393342877,-4.63972380387093
"hsa-mir-6504",-0.683542024356656,4.13921015310458,-0.995275525403978,0.340467130370658,0.965484393342877,-4.64043547634892
"hsa-mir-496",0.690129775963799,2.68585415899138,0.995110825900939,0.340543797403772,0.965484393342877,-4.64049326520762
"hsa-mir-548i-1",0.598619761073259,2.35595154768407,0.994032925389748,0.341045866764553,0.965484393342877,-4.64087129963713
"hsa-mir-3664",-0.570323461877754,3.7182310704013,-0.991858708403994,0.342060222822779,0.965484393342877,-4.64163291088706
"hsa-mir-3179-1",-0.528320833573719,1.79248125036058,-0.991419842030935,0.342265236856963,0.965484393342877,-4.64178649356337
"hsa-mir-4651",0.528320833573718,1.79248125036058,0.991419842030935,0.342265236856963,0.965484393342877,-4.64178649356337
"hsa-mir-4464",0.797439140926253,1.92704040403685,0.988998610411123,0.34339790834896,0.965484393342877,-4.64263291133493
"hsa-mir-4744",-0.666666666666667,0.861654166907052,-0.988423330115947,0.343667428998395,0.965484393342877,-4.64283379442821
"hsa-mir-548a-2",-0.502598213399567,3.11295327360683,-0.987600458016371,0.344053214162137,0.965484393342877,-4.64312098467303
"hsa-mir-519b",-0.861654166907051,1.20480311508265,-0.986500594731766,0.344569351211623,0.965484393342877,-4.643504571845
"hsa-mir-518f",-0.717334364481684,1.41530884938828,-0.980141985883886,0.347564290019504,0.965484393342877,-4.64571599593395
"hsa-mir-548x",0.565441203222953,2.5343497689993,0.978840209519953,0.348179749616445,0.965484393342877,-4.64616742653708
"hsa-mir-1252",-0.773976031629121,1.24864218272161,-0.977872695819421,0.348637685120443,0.965484393342877,-4.64650265290855
"hsa-mir-376c",-0.67379437192462,5.93779487135266,-0.977098095850656,0.349004625857886,0.965484393342877,-4.64677086061934
"hsa-mir-6866",-0.490064986704823,5.27285893579636,-0.975111390553464,0.349947035676321,0.965484393342877,-4.64745804137876
"hsa-mir-5582",-0.630747939881373,2.66350534306017,-0.975107080962463,0.349949081960086,0.965484393342877,-4.64745953089091
"hsa-mir-1271",-0.51976266124391,7.42215050759631,-0.973837512988175,0.350552275258086,0.965484393342877,-4.64789811486692
"hsa-mir-941-4",0.531503379759886,10.1811619945286,0.970708077891717,0.352042323411599,0.965484393342877,-4.6489773887749
"hsa-mir-4654",0.635630198536173,0.984481765934753,0.969257073723175,0.352734749478026,0.965484393342877,-4.64947692902422
