"Transcript_id","H1","L1","H2","L2","H3","L3","H4","L4","H5","L5","hgnc_symbol","ensembl_gene_id","transcript_biotype"
"ENST00000219700.10",0,0,0,0,0,0,0,0,0,0,"HMOX2","ENSG00000103415","protein_coding"
"ENST00000219821.9",0.037235,0.098983,0.029048,0.203419,0.050991,0.098617,0.032933,0,0,0.110614,"TMC5","ENSG00000103534","protein_coding"
"ENST00000220244.7",5.538631,0.429362,10.839982,0,1.612112,0.812594,5.823582,1.106269,4.299371,0.766889,"CEMIP","ENSG00000103888","protein_coding"
"ENST00000220429.12",0.371213,0.537787,0.694082,0.732968,1.094188,0.524359,0.62054,0.734793,0.589975,0.398535,"GABPB1","ENSG00000104064","protein_coding"
"ENST00000220597.4",0.659262,1.798909,0.568069,1.138873,1.514516,1.298632,0.868077,1.483005,1.090267,1.02256,"PAG1","ENSG00000076641","protein_coding"
"ENST00000220847.8",0.000133,0.003442,0.00054,0.000453,0.033195,0.047573,0.01099,0.00046,0.000652,0.002282,"PHF20L1","ENSG00000129292","protein_coding"
"ENST00000220856.6",0.785046,0,1.54755,0,0.241046,0,0,0,0.615458,0,"CCN4","ENSG00000104415","protein_coding"
"ENST00000220888.9",1.083959,0,0.685806,0.815162,0.532412,0.447446,0.292294,0.654893,0.363381,0.447842,"TRPS1","ENSG00000104447","protein_coding"
"ENST00000220959.8",1.247126,1.553321,2.408902,2.747306,0.566719,0.4027,1.22881,0.992498,0.948268,2.704924,"UBR5","ENSG00000104517","protein_coding"
"ENST00000221222.15",0,0,0,0,0,0,0,0,0,0,"HOMER3","ENSG00000051128","protein_coding"
"ENST00000221249.10",0,0,0.046831,0,0,0,0,0,0,0,"PNPLA6","ENSG00000032444","protein_coding"
"ENST00000221264.8",3.289489,3.223325,2.093967,4.305416,0.942338,0,1.008817,3.238478,1.407183,1.201511,"PLAUR","ENSG00000011422","protein_coding"
"ENST00000221355.10",0.025082,0.073968,0.037791,0,0.004011,0.270294,0.015764,0.017697,0.012278,0,"ZNF780B","ENSG00000128000","protein_coding"
"ENST00000221448.9",3.877915,1.5478,3.225911,2.040379,4.02978,1.84521,3.537916,3.295732,3.529061,2.339993,"SNRNP70","ENSG00000104852","protein_coding"
"ENST00000221504.12",2.039137,0.625232,0.09574,0.744967,0,0.140293,0,0,0,0,"TRMT1","ENSG00000104907","protein_coding"
"ENST00000221561.12",1.33004,0.640517,0.987662,2.544112,2.658723,1.68202,5.419828,3.692117,4.952506,4.329557,"TLE5","ENSG00000104964","protein_coding"
"ENST00000221742.7",0,0,0,0,0,0,0,0,0,0,"SLC1A6","ENSG00000105143","protein_coding"
"ENST00000221770.7",0.346184,0.159265,0.249164,0.268197,0.225459,0.291159,1.437039,0.206637,0.202092,0.354148,"POP4","ENSG00000105171","protein_coding"
"ENST00000221899.7",0.027352,0,0.08509,0,0.016376,0.205755,0,0.029276,0.012574,0,"CACTIN","ENSG00000105298","protein_coding"
"ENST00000221973.7",0,0.160776,0,0.024187,0.057747,0.199469,0,0,0.044523,0.021771,"LIM2","ENSG00000105370","protein_coding"
"ENST00000221975.6",0,0,0,0,0,0,0,0,0,0,"RPS19","ENSG00000105372","protein_coding"
"ENST00000222115.5",0,0.549774,0.374684,0.448424,0,0,0,0,0,0,"HAS1","ENSG00000105509","protein_coding"
"ENST00000222190.9",0.427531,0.641525,0,0,0,0.708806,0,0,1.458587,0,"WDR83OS","ENSG00000105583","protein_coding"
"ENST00000222212.6",0,0,0,0,0,0,0,0,0,0,"CACNG7","ENSG00000105605","protein_coding"
"ENST00000222249.13",0,0.031378,0.073072,0.028877,0.055408,0.016444,0.037699,0.015874,0.060889,0.067802,"KCNN1","ENSG00000105642","protein_coding"
"ENST00000222266.2",0.474412,0,0.504719,0.369579,0.338263,0,0,0,0.713624,0.192593,"PSENEN","ENSG00000205155","protein_coding"
"ENST00000222308.8",18.237968,0.689371,0.215648,0.24921,9.589022,8.449124,5.477571,9.413003,5.427061,6.505841,"FKBP8","ENSG00000105701","protein_coding"
"ENST00000222339.7",0,0.003769,0,0,2.062407,0,0,0,0,0.199903,"ZNF574","ENSG00000105732","protein_coding"
"ENST00000222382.5",0,0,0,0,0,0,0,0,0,0,"CYP3A43","ENSG00000021461","protein_coding"
"ENST00000222388.6",0.084154,0.402935,0.0639,0.175001,0,0.033716,0.512139,0.067065,0.267523,0.449429,"ABCF2-H2BK1","ENSG00000285292","protein_coding"
"ENST00000222674.2",0,0,0,0,0,0,0,0,0,0,"NPVF","ENSG00000105954","protein_coding"
"ENST00000222690.10",0.164115,0.468614,0.335167,0.593754,0.729829,0.633264,0.740268,2.69607,0.730772,0.513626,"H2AZ2","ENSG00000105968","protein_coding"
"ENST00000222728.3",0.699828,0.183652,0.095588,0.131946,0.460228,0.613508,0.240543,0.388792,0.069321,0.260663,"HOXA6","ENSG00000106006","protein_coding"
"ENST00000222761.7",0,0,0,0,0,0,0,0,0,0,"EVX1","ENSG00000106038","protein_coding"
"ENST00000222982.8",0,0.679337,0,0.340498,0,0.565099,0,0.717614,0,1.067085,"CYP3A5","ENSG00000106258","protein_coding"
"ENST00000223028.11",0,0,0,0,0,0,0,0,0,0,"SPAM1","ENSG00000106304","protein_coding"
"ENST00000223054.8",0.667368,0.033505,0.785004,0.262052,0.514102,0.474123,0,0.221309,0.762741,0,"MOSPD3","ENSG00000106330","protein_coding"
"ENST00000223073.6",0.548355,0.838955,0.420033,1.035435,0.878734,0.982496,0.018406,0.271783,0.196189,1.268715,"RBM28","ENSG00000106344","protein_coding"
"ENST00000223076.2",0.096929,0.08231,0.11049,0.189777,0.121129,0.105233,0.02839,0.002459,0,0.297887,"IRS3P","ENSG00000184414","transcribed_unitary_pseudogene"
"ENST00000223129.8",1.001907,0.661726,0.986924,0.506956,0.784372,0.817777,0.55933,1.222356,1.450295,1.209855,"RPA3","ENSG00000106399","protein_coding"
"ENST00000223190.8",0.03075,0.067644,0.088333,2.799094,2.497898,0.093204,0.068172,0.032703,1.092196,0.980663,"NRF1","ENSG00000106459","protein_coding"
"ENST00000223361.7",3.3402,1.075908,0,1.817953,0,0,0,0,0.703652,0,"POLD2","ENSG00000106628","protein_coding"
"ENST00000223364.7",0,0,0,0,0,0,0,0,0,0,"MYL7","ENSG00000106631","protein_coding"
"ENST00000223423.8",0.124831,0,0.21411,0,0,0,0,0,0,0,"PTGS1","ENSG00000095303","protein_coding"
"ENST00000223528.6",0,0,0,0.986608,1.087405,1.571938,0,0,1.08147,0,"FKTN","ENSG00000106692","protein_coding"
"ENST00000223791.7",0.0091,0,0,0,0,0,0,0,0.015032,0,"AKNA","ENSG00000106948","protein_coding"
"ENST00000223836.10",0.056895,0.011531,0.015656,0.200065,0.00707,0.014325,0.001687,0.008457,0.018041,0.00827,"AK1","ENSG00000106992","protein_coding"
"ENST00000223951.10",0,0,0,0.006864,0,0,0,0,0,0,"ELAVL2","ENSG00000107105","protein_coding"
"ENST00000224237.9",387.437012,349.600342,590.939819,354.775879,411.556488,245.931458,454.196259,506.98999,535.245605,302.984833,"VIM","ENSG00000026025","protein_coding"
"ENST00000224756.12",1.604779,3.850411,3.190349,2.652735,3.069493,4.243522,4.489863,9.259159,3.16307,4.63635,"CCSER2","ENSG00000107771","protein_coding"
"ENST00000224784.10",36.927341,18.96979,51.570324,16.547861,51.677494,11.294058,121.450706,62.944096,39.852009,26.480778,"ACTA2","ENSG00000107796","protein_coding"
"ENST00000225308.12",2.49032,0.120772,2.266612,1.233042,2.164333,3.859171,0,2.271852,0.171641,0.485614,"SLC25A39","ENSG00000013306","protein_coding"
"ENST00000225441.11",0.023314,0.036582,0,0.064886,0,0.01712,0.027106,0,0.054315,0.059694,"RUNDC3A","ENSG00000108309","protein_coding"
"ENST00000225474.6",0.42482,3.96507,0.319427,2.074508,0,0,0,5.109755,0,0.512805,"CSF3","ENSG00000108342","protein_coding"
"ENST00000225567.9",0,0,0.218554,0,0.108844,0.080508,0,0,0,0,"GOSR2","ENSG00000108433","protein_coding"
"ENST00000225573.5",0.244425,0.191367,0,0,0,0.580864,0,0,0.132245,0,"PNPO","ENSG00000108439","protein_coding"
"ENST00000225576.7",0,0,0,0.288273,0,0,0,0.195854,0,0,"TVP23C","ENSG00000175106","protein_coding"
"ENST00000225587.1",1.200887,0,0.524399,0.484078,0.732651,0.140952,0.110199,0.100716,1.542805,0.188407,"ZNF29P","ENSG00000108452","unprocessed_pseudogene"
"ENST00000225614.6",0,0.679207,0,0.047944,0.025668,0,0,0.77209,0.009623,0.140475,"GALK1","ENSG00000108479","protein_coding"
"ENST00000225698.8",9.46972,6.081585,15.39257,14.378298,8.99206,6.112674,13.552515,11.142025,15.742294,8.69434,"C1QBP","ENSG00000108561","protein_coding"
"ENST00000225724.9",0.00364,0.152824,0.521168,0.29456,0.071336,0.125856,2.742134,0.480612,0.018906,0.902274,"GOSR1","ENSG00000108587","protein_coding"
"ENST00000225742.13",0.513151,0.015604,0.335383,0,0,0,0,0,0,0,"SMARCD2","ENSG00000108604","protein_coding"
"ENST00000225831.4",7.119868,141.52298,6.792665,76.270866,6.3064,5.94421,32.149052,244.916519,14.348014,27.299822,"CCL2","ENSG00000108691","protein_coding"
"ENST00000225929.5",0,0,0.02934,0,0,0,0,0,0,0,"HSD17B1","ENSG00000108786","protein_coding"
"ENST00000225983.10",0.944671,0.686236,1.190878,0.669245,0.834906,0.66417,0,0,0.612749,0.249264,"HDAC5","ENSG00000108840","protein_coding"
"ENST00000226247.2",0,0.026776,0.011121,0.037567,0.027327,0.028041,0,0,0.00818,0.02551,"FOXN1","ENSG00000109101","protein_coding"
"ENST00000226328.8",0,0,0.174644,0.147819,0,0.277491,0.400363,0.44432,0,0,"RUFY3","ENSG00000018189","protein_coding"
"ENST00000226359.2",0,0,0,0,0,0,0,0,0,0,"AFP","ENSG00000081051","protein_coding"
"ENST00000226522.8",0,0,0,0,0,0,0,0,0,0,"LAMTOR3","ENSG00000109270","protein_coding"
"ENST00000226760.5",0.626178,1.175786,0.306057,4.300301,1.64166,3.230424,0.105669,5.745955,0.266169,1.653865,"WFS1","ENSG00000109501","protein_coding"
"ENST00000227065.8",0.131743,0.128095,0.137541,0.141111,0.168633,0,0,0.134405,0.100716,0.151844,"FAM149A","ENSG00000109794","protein_coding"
"ENST00000227157.8",0,0,0,0,0,0,0,0,0,0,"LDHA","ENSG00000134333","protein_coding"
"ENST00000227163.8",11.389535,3.131694,2.964397,4.670506,5.143834,2.477815,2.522488,0.586717,7.8851,2.778991,"SPI1","ENSG00000066336","protein_coding"
"ENST00000227214.10",1.333961,1.152675,0.547415,1.541414,1.136008,2.471222,1.266199,1.076081,0.787107,3.173519,"PLEKHB1","ENSG00000021300","protein_coding"
"ENST00000227251.7",0,0,0,0,0,0,0,0,0,0,"CRYAB","ENSG00000109846","protein_coding"
"ENST00000227378.7",2.402002,1.805198,1.41518,1.410586,10.278262,9.610442,1.775569,1.044462,3.36031,4.834734,"HSPA8","ENSG00000109971","protein_coding"
"ENST00000227495.10",0.202807,0,0.219942,0.071197,0.402053,0.83956,0,0,0.230526,0.086635,"ST3GAL4","ENSG00000110080","protein_coding"
"ENST00000227503.13",0.220746,0.255643,0.177633,0.26554,0.178071,0.199749,0.391668,0.328231,0.237753,0.174579,"SF1","ENSG00000168066","protein_coding"
"ENST00000228140.6",0,2.789246,1.017335,0,0.929225,0.803956,0.741343,0.692571,0.690416,0.595597,"RPS13","ENSG00000110700","protein_coding"
"ENST00000228264.10",0,0,0,0,0,0,0,0,0,1.089448,"DDX11","ENSG00000013573","protein_coding"
"ENST00000228289.9",0.058246,0,0,1.648585,0,0.084955,0,0,0,0,"ZNF268","ENSG00000090612","protein_coding"
"ENST00000228306.8",0,0,0,0,0,0,0,0,0,0,"RPLP0","ENSG00000089157","protein_coding"
"ENST00000228307.11",0.179024,0.000108,0.01971,0.162447,0.586789,0.124531,0,0.298502,0.164144,0.163568,"PXN","ENSG00000089159","protein_coding"
"ENST00000228434.7",0.83755,2.568528,0.343999,1.193911,5.118579,0.974433,1.185027,1.105029,0.549928,0.418756,"CD69","ENSG00000110848","protein_coding"
"ENST00000228468.8",0.070359,0.225965,0.018985,0.10721,0.231114,0.084229,0.350969,0.167389,0.178999,0.19519,"ASIC1","ENSG00000110881","protein_coding"
"ENST00000228567.7",0,0.006875,0,0.006024,0,0.007305,0.007566,0,0.00654,0.039297,"SYT10","ENSG00000110975","protein_coding"
"ENST00000228811.8",0.037215,0.025605,0,0,0.143305,0.049292,0.017645,0,0.045383,0.080203,"PRR4","ENSG00000111215","protein_coding"
"ENST00000228843.13",0.506201,0.145424,0.302073,0.102023,0.002614,0.111424,0.300067,0.199314,0.000629,0.003939,"RAD51AP1","ENSG00000111247","protein_coding"
"ENST00000228862.3",0.463048,0,0,0,0,0.395604,0,0,0,0,"DUSP16","ENSG00000111266","protein_coding"
"ENST00000228938.5",0.057543,0.079788,0.017978,0.021436,0.186212,0.063141,0.105098,0.042396,0.115863,0.02522,"MGP","ENSG00000111341","protein_coding"
"ENST00000228955.11",0,1.170312,0.141657,0,0,0,0.412142,0,0.05009,1.512965,"GTF2H3","ENSG00000111358","protein_coding"
"ENST00000229002.6",0.045376,0.564164,0.058536,0.298243,0.202626,0.284012,0.839815,0.723095,0,0.891385,"RERGL","ENSG00000111404","protein_coding"
"ENST00000229003.7",0,0.014601,0,0,0,0,0,0,0,0,"ENDOU","ENSG00000111405","protein_coding"
"ENST00000229201.4",0.730231,0,1.434699,0.04597,0.809621,0.502474,0.018928,0.906247,1.19637,0,"TIMELESS","ENSG00000111602","protein_coding"
"ENST00000229251.7",0.757191,0.495632,0.663333,0.559602,0.084572,0.074596,1.044679,3.911474,0.773925,0.037298,"COPS7A","ENSG00000111652","protein_coding"
"ENST00000229265.10",0,0,0.068624,0,0,0,0,0,0,0,"CDCA3","ENSG00000111665","protein_coding"
"ENST00000229270.8",0.411083,0.389763,0.3784,0.352745,0.173424,0.242362,0.154495,0.277196,0.165636,0.336228,"TPI1","ENSG00000111669","protein_coding"
"ENST00000229387.6",0,0,0,0,0,0,0,0,0,0,"RFX4","ENSG00000111783","protein_coding"
"ENST00000229447.9",0,0,0,0,0,0,0,0,0,0,"IYD","ENSG00000009765","protein_coding"
"ENST00000229471.8",0,0,0.111004,0,0.149544,0,0.133018,0.180527,0.114012,0,"FYN","ENSG00000010810","protein_coding"
"ENST00000229570.9",0.06406,0,0.04639,0,0.002552,0,0.009834,0.127356,0.075067,0.052548,"SMIM8","ENSG00000111850","protein_coding"
"ENST00000229583.9",0,0,0,0,0.317594,0,0,0,0,0,"ADTRP","ENSG00000111863","protein_coding"
"ENST00000229634.13",0.099841,0.279813,0,0,0,0.298641,0.471647,0.884516,0.416212,0.207188,"NCOA7","ENSG00000111912","protein_coding"
"ENST00000229768.9",0,0,0,0.011125,0,0,0,0,0,0,"OPRM1","ENSG00000112038","protein_coding"
"ENST00000229913.9",0,0,0,0,0,0,0,0,0,0.119956,"KIF6","ENSG00000164627","protein_coding"
"ENST00000229971.2",0,0.241604,0,0,0,0.267895,0.000637,0,0.253715,0.209283,"FBXL4","ENSG00000112234","protein_coding"
"ENST00000230173.10",0.04565,0.09604,0.00997,0.036449,0,0.000147,0.534029,0,0.192364,0.077611,"ADGRG6","ENSG00000112414","protein_coding"
"ENST00000230323.8",0.000944,0.001274,0.000597,0,0.020167,0,0,0,0.000281,0.001256,"TFEB","ENSG00000112561","protein_coding"
"ENST00000230354.10",0.089168,0.27469,0.215845,0.213147,0.212058,0.000505,0.936141,0.644535,0.726789,0.078049,"TBP","ENSG00000112592","protein_coding"
"ENST00000230413.9",0.028103,0,0,0.034704,0.407643,0.3287,0.093325,0.430402,0.059665,0.156586,"MRPL2","ENSG00000112651","protein_coding"
"ENST00000230480.10",0,0,0,0,0.190477,0,0,0,0,0,"VEGFA","ENSG00000112715","protein_coding"
"ENST00000230495.2",2.371094,2.173791,4.275732,5.261672,2.108736,3.014945,1.960971,2.3168,3.079743,3.07499,"H3P16","ENSG00000178458","processed_pseudogene"
"ENST00000230510.7",0.111417,0,0.171524,0,0,0,0,0,0.417269,0,"TTK","ENSG00000112742","protein_coding"
"ENST00000230529.9",0,0,0,0,0,0,0,0,0,0,"CCN6","ENSG00000112761","protein_coding"
"ENST00000230565.3",0.458178,0,0,1.248666,0.531992,1.712394,1.584449,0,1.274068,2.758529,"ENPP5","ENSG00000112796","protein_coding"
"ENST00000230901.9",0.394451,0.350301,0.185937,0.166415,0.420817,0.195151,0.021876,0.08427,0.168636,0.480405,"BRD8","ENSG00000112983","protein_coding"
"ENST00000231130.3",0.325004,0.779755,0.594833,0.687765,0.623665,1.224485,0.845561,1.348692,0.531533,0.916354,"PCDHB3","ENSG00000113205","protein_coding"
"ENST00000231188.9",0.063466,0.065036,0.033685,0.066309,0.157226,0.186104,0.12872,0.10792,0.097375,0.146227,"GRM6","ENSG00000113262","protein_coding"
"ENST00000231229.8",0.022372,0.086969,0.072485,0.065142,0.081594,0.173543,0.039716,0.033041,0,0,"BTNL8","ENSG00000113303","protein_coding"
"ENST00000231338.7",0.042525,1.198357,1.360536,1.747053,1.564513,0.599955,1.537053,0.906087,1.377478,0.022744,"C1QTNF3","ENSG00000082196","protein_coding"
"ENST00000231383.8",0,0.085,0,0.036597,0,0,0,0,0,0,"RAD1P1","ENSG00000234569","processed_pseudogene"
"ENST00000231423.7",0,0,0,0,0,0,0,0,0,0,"PRLR","ENSG00000113494","protein_coding"
"ENST00000231509.7",1.269944,0.389365,0.164547,3.209187,0.222669,0.208372,0.323975,1.140319,2.684599,0.72304,"NR3C1","ENSG00000113580","protein_coding"
"ENST00000231526.8",0,0.546803,0.601243,0.851742,0.694235,0.444282,0.183995,0,0.25986,0.489554,"TRAPPC13","ENSG00000113597","protein_coding"
"ENST00000231668.13",0.662068,1.094368,0.014422,0.19525,1.186012,0.244952,0.130449,0.160818,0.575115,0.781569,"BNIP1","ENSG00000113734","protein_coding"
"ENST00000232014.8",0.016649,0.035784,0.010042,0.011957,0.019906,0.037823,0.007836,0.012944,0.007509,0.007057,"BCL6","ENSG00000113916","protein_coding"
"ENST00000232125.9",0.879638,1.611064,0.438925,1.108363,1.9737,0.289142,0.32296,0.056991,3.36724,0.051958,"FAM162A","ENSG00000114023","protein_coding"
"ENST00000232217.6",0,0,0,0.029238,0,0.111487,0,0.021398,0,0.320325,"RBP2","ENSG00000114113","protein_coding"
"ENST00000232458.9",0.663768,0,1.601396,1.377517,0.96258,0,0.177965,0,0.214833,0.026359,"ECT2","ENSG00000114346","protein_coding"
"ENST00000232508.9",0.022774,0.200847,0,0,0.035487,0.157316,2e-06,0,0.066239,0.151883,"CYB561D2","ENSG00000114395","protein_coding"
"ENST00000232519.9",0.172719,0,0,0,0,0,0,0,0,0,"CEP15","ENSG00000114405","protein_coding"
"ENST00000233025.11",0.018633,2.5e-05,0.000256,0.000246,0.00166,7.8e-05,9e-06,0.000103,5.5e-05,7.1e-05,"SPCS1","ENSG00000114902","protein_coding"
"ENST00000233242.5",0.053701,0.103689,0.059897,0.06278,0.022632,0.030449,0.120994,0.116265,0.091725,0.046397,"APOB","ENSG00000084674","protein_coding"
"ENST00000233330.6",0.971879,0.020498,0.345587,0,0,0,0,0.847207,0,0,"RTKN","ENSG00000114993","protein_coding"
"ENST00000233505.12",0,0,0,0,0,0,0,0,0,0,"CENPA","ENSG00000115163","protein_coding"
"ENST00000233545.6",0.064866,0.089827,0.068228,0.070064,0.052865,0.363225,14.439404,0.440378,0.109936,11.726089,"MPV17","ENSG00000115204","protein_coding"
"ENST00000233557.7",5.275638,8.304661,9.187602,5.168908,3.973363,3.174206,4.49971,6.792639,6.899155,3.717416,"NRBP1","ENSG00000115216","protein_coding"
"ENST00000233607.6",0,0,0,0,0,0,0,0,0,0,"APC2","ENSG00000115266","protein_coding"
"ENST00000233609.8",0,0.000128,0,0.000736,0,0,0,0,0.002088,1.665328,"RPS15","ENSG00000115268","protein_coding"
"ENST00000233612.8",0.545543,2.644004,0,0.000875,0.002292,0,0,0,0.001375,0.109652,"GCA","ENSG00000115271","protein_coding"
"ENST00000233712.5",0,0,0,0.011338,0,0.034086,0,0.034934,0,0.015613,"EVA1A","ENSG00000115363","protein_coding"
"ENST00000233714.8",0,0,0,0,0,0,0,0,0,0,"LANCL1","ENSG00000115365","protein_coding"
"ENST00000233836.5",0.042946,0.132553,0.186872,0.152036,0.128208,0.168614,0.183102,0.209487,0.095717,0.158464,"CCT4P2","ENSG00000225569","processed_pseudogene"
"ENST00000233840.3",0,0,0,0,0,0,0,0,0,0,"NEU2","ENSG00000115488","protein_coding"
"ENST00000233892.8",0.027418,0.05242,0.004457,0.007105,0.027292,0.016886,0,0.008797,0,0.009278,"MOB4","ENSG00000115540","protein_coding"
"ENST00000234091.8",0.383025,2.539195,0.560473,0.084312,0.730588,0.859211,0.821086,10.051246,0.017872,0.600492,"ID2","ENSG00000115738","protein_coding"
"ENST00000234115.10",1.748944,1.093747,0.744614,1.667725,1.642338,0.76306,0.849065,1.238428,0.92111,0.733283,"PLEKHB2","ENSG00000115762","protein_coding"
"ENST00000234142.9",0,0,0.008348,0,0,0.077723,0.055529,0.14201,0,0,"GREB1","ENSG00000196208","protein_coding"
"ENST00000234195.7",0,0.024666,0.012341,0.016421,0.011484,0.021061,0.017114,0.025124,0.042594,0,"RMDN2","ENSG00000115841","protein_coding"
"ENST00000234389.3",0,0.075174,0.009759,0.027688,0.024392,0,0.05161,0.02666,0.000904,0.053416,"GRIN3B","ENSG00000116032","protein_coding"
"ENST00000234549.11",0,0,0.039356,0,0,0,0,0,0,0,"FAM76A","ENSG00000009780","protein_coding"
"ENST00000234610.5",1.869547,1.393544,1.519251,1.082031,1.430321,0.537457,0.576395,0.339114,0,0,"MMP23A","ENSG00000215914","transcribed_unprocessed_pseudogene"
"ENST00000234701.7",0,0,0,0,0,0,0,0,0,0,"CLCA1","ENSG00000016490","protein_coding"
"ENST00000235180.4",0,0,0,0.043721,0,0,0,0,0,0,"DLGAP3","ENSG00000116544","protein_coding"
"ENST00000235310.7",0.205352,0.497222,0.059979,0.000293,0.003738,0.082616,0.002415,0.01386,0.005148,0.001138,"MAD2L2","ENSG00000116670","protein_coding"
"ENST00000235347.4",0,0,0,0.009755,0,0,0,0,0,0,"PRAMEF10","ENSG00000187545","protein_coding"
"ENST00000235372.11",0.987019,1.531044,0,0,2.355845,0,1.786319,0,0,1.293745,"PRDM2","ENSG00000116731","protein_coding"
"ENST00000235453.8",0.425045,0.465349,0.441277,0.578309,0.048322,0.20575,0,0.480906,0.431178,0.203289,"DENND1B","ENSG00000213047","protein_coding"
"ENST00000235532.9",0.847265,1.451257,0.811957,0,1.115022,1.120236,1.213576,1.638567,0.908866,2.672213,"OSCP1","ENSG00000116885","protein_coding"
"ENST00000235932.8",0.156046,0,0.075957,0.227979,0,0.243742,0,0.169894,0.100587,0.365269,"RAB29","ENSG00000117280","protein_coding"
"ENST00000235933.10",0.036161,0.191465,0,0.248413,0.028822,0.106943,0,0,0,0.042172,"CD160","ENSG00000117281","protein_coding"
"ENST00000236040.8",1.638057,0.294731,1.566616,0.742521,0.870374,0.390633,1.075509,0.647286,0.90317,0.502838,"P3H1","ENSG00000117385","protein_coding"
"ENST00000236067.8",0,0,0,0,0,0,0,0,0,0,"ATP6V0B","ENSG00000117410","protein_coding"
"ENST00000236255.4",0,0,0,0,0,0,0.242187,0.148127,0.003932,0,"GRHL3","ENSG00000158055","protein_coding"
"ENST00000236412.11",0.000105,0.025251,0.015489,0.818415,0.470632,4.1e-05,0,0.034579,0.027832,0.071408,"PPP1R8","ENSG00000117751","protein_coding"
"ENST00000236495.9",0,0.011517,0,0,0,0,0,0,0,0,"SLC5A9","ENSG00000117834","protein_coding"
"ENST00000236693.11",0.028426,0,0.075189,0,0,0,0.090519,0,0,0,"COLEC11","ENSG00000118004","protein_coding"
